P,T,x_CO2,y_CO2,x_N2,y_N2,betaL,betaV,lnphi_CO2,phi_CO2,dlnphi_CO2_dT_1_per_K,dlnphi_CO2_dP_1_per_Pa,dlnphi_CO2_dn_CO2_1_per_mol,dphi_CO2_dT_1_per_K,dphi_CO2_dP_1_per_Pa,dphi_CO2_dn_CO2_1_per_mol,f_CO2_Pa,df_CO2_dT_Pa_per_K,df_CO2_dP_Pa_per_Pa,df_CO2_dn_CO2_Pa_per_mol,phase_id,phase_kind
11.0,178.08080808080808,0.9808265238387627,0.07197679973888627,0.019173476161237456,0.9280232002611133,0.9110672296029874,0.08893277039701264,-2.811957645538132,0.06008724764648507,0.06564801584469701,-8.858364661700294e-07,-0.0012328521479499383,0.003944608585560685,-5.3227475117045746e-08,-7.4078692325369e-05,64828.68285975492,4255.874399568028,0.0015075549051979816,1187.365370466269,0,Two-phase (LV)
12.0,178.08080808080808,0.9789858911912754,0.06721195070336879,0.021014108808724546,0.932788049296631,0.9133711902875743,0.08662880971242576,-2.896519614890835,0.05521505568944683,0.06563905503236735,-8.100814378247826e-07,-0.00148226196123892,0.0036242640790148284,-4.4728691702482533e-08,-8.184317673615565e-05,64865.7126015708,4257.72407916823,0.0015082507714994037,1296.2062473874166,0,Two-phase (LV)
13.0,178.08080808080808,0.9771477614047487,0.06320635708391108,0.022852238595251352,0.9367936429160891,0.9155878472733401,0.08441215272665997,-2.9741018739905507,0.0510933016267184,0.06563004648590054,-7.459814582645541e-07,-0.0017545009773354354,0.0033532557608796664,-3.811465565505011e-08,-8.964324763937162e-05,64903.41689952312,4259.614268209485,0.0015089597222669152,1404.0021068281592,0,Two-phase (LV)
14.0,178.08080808080808,0.9753122017076902,0.059798010747740014,0.024687798292309833,0.9402019892522594,0.9177378106736689,0.08226218932633106,-3.045738392158248,0.04756118021610567,0.06562099035631475,-6.910390250517262e-07,-0.0020495253308032897,0.003121011748296018,-3.286663160684711e-08,-9.747784361580884e-05,64941.799149340826,4261.545175700623,0.0015096818231207984,1510.7532908226583,0,Two-phase (LV)
15.0,178.08080808080808,0.9734792800849641,0.05686811660406916,0.026520719915036055,0.9431318833959296,0.9198359315132915,0.08016406848670854,-3.1122488416120344,0.04450076755142633,0.06561188680027127,-6.43422636406862e-07,-0.002367287292607395,0.0029197793231093695,-2.863280118006767e-08,-0.00010534610153576705,64980.86273878622,4263.517010201207,0.0015104171398085623,1616.460217729072,0,Two-phase (LV)
16.0,178.08080808080808,0.971649065264356,0.05432759108677674,0.02835093473564401,0.945672408913223,0.9218931778212293,0.07810682217877074,-3.1742940118987,0.041823620643051805,0.06560273598010694,-6.017586659995196e-07,-0.0027077352085041165,0.0027437439427782776,-2.5167726165432826e-08,-0.00011324729016231095,65020.61104606771,4265.529979720404,0.0015111657382369872,1721.1233850072963,0,Two-phase (LV)
17.0,178.08080808080808,0.9698216267017828,0.05210832519253585,0.03017837329821703,0.9478916748074654,0.9239178220616874,0.07608217793831262,-3.2324143951633872,0.03946210655825704,0.0655935380639647,-5.649966936990569e-07,-0.003070813439152924,0.0025884591886132643,-2.22959597318151e-08,-0.00012118076715638047,65061.04743819345,4267.584291618555,0.001511927684231114,1824.7433720049016,0,Two-phase (LV)
18.0,178.08080808080808,0.9679970345650893,0.050157359446107795,0.032002965434910595,0.9498426405538931,0.9259162178228189,0.07408378217718115,-3.2870577257773705,0.037363621848124355,0.0655842932256977,-5.323197260669387e-07,-0.0034564623013056558,0.0024504667312614725,-1.9889392947062244e-08,-0.0001291459503582822,65102.17526927236,4269.680152490723,0.0015127030438948567,1927.3208428002456,0,Two-phase (LV)
19.0,178.08080808080808,0.966175359716246,0.04843289811688367,0.03382464028375398,0.9515671018831167,0.927893322489491,0.07210667751050909,-3.33859906410503,0.03548663741858953,0.06557500164504468,-5.030827682819907e-07,-0.0038646180115430827,0.0023270363071011125,-1.7852715789563297e-08,-0.00013714229813697982,65143.99787874892,4271.817768063747,0.0015134918832286092,2028.8565490250799,0,Two-phase (LV)
20.0,178.08080808080808,0.9643566736920859,0.04690151902797518,0.03564332630791408,0.9530984809720248,0.9298530578144197,0.07014694218558021,-3.387355722741986,0.03379792994018216,0.065565663507611,-4.76769824481742e-07,-0.004295212631520352,0.002215983701711795,-1.611383312542686e-08,-0.00014516929559831032,65186.518589584404,4273.997343077321,0.0015142942682602326,2129.3513327290502,0,Two-phase (LV)
21.0,178.08080808080808,0.9625410486833834,0.04553618047353156,0.03745895131661654,0.9544638195264689,0.9317985641608707,0.0682014358391293,-3.4335985472315977,0.0322706042835666,0.06555627900491363,-4.529631837225752e-07,-0.004748174015566429,0.002115540738070653,-1.4617395656935702e-08,-0.00015322644472585763,65229.740706376346,4276.21908116538,0.0015151102649923471,2228.806129249283,0,Two-phase (LV)
22.0,178.08080808080808,0.9607285575122704,0.044314771646979466,0.039271442487729596,0.9556852283530213,0.9337323832869564,0.06626761671304365,-3.4775605701240413,0.03088265529085718,0.06554684833441472,-4.313210824959612e-07,-0.005223425760675695,0.002024260722513826,-1.3320340310402144e-08,-0.00016131325720433095,65273.66751341462,4278.483184732801,0.001515939939366465,2327.22197008786,0,Two-phase (LV)
23.0,178.08080808080808,0.9589192736079205,0.04321904118110615,0.04108072639207952,0.9567809588188937,0.9356565920576748,0.06434340794232518,-3.5194437397605856,0.029615904737043588,0.0655373716995494,-4.1156119441425364e-07,-0.005720887159070272,0.0019409485569700715,-1.2188757127236412e-08,-0.00016942924911440108,65318.3022726806,4280.789854828191,0.0015167833572315324,2424.5999857956185,0,Two-phase (LV)
24.0,178.08080808080808,0.957113270980443,0.042233793528177375,0.04288672901955715,0.9577662064718218,0.9375729017996004,0.062427098200399656,-3.5594242159432157,0.028455204051076623,0.06552784930974886,-3.934482474750124e-07,-0.0062404731535717186,0.0018646083231371043,-1.119565016543997e-08,-0.0001775739369601489,65363.6482217805,4283.139291012267,0.0015176405843091276,2520.9414088558265,0,Two-phase (LV)
25.0,178.08080808080808,0.9553106241929329,0.04134627819171485,0.044689375807067146,0.958653721808285,0.9394827331778004,0.0605172668221996,-3.5976565838479497,0.02738782838391634,0.06551828138045873,-3.7678461318185127e-07,-0.006782094295990729,0.001794403446457145,-1.0319312323524844e-08,-0.000185746834662132,65409.70857182015,4285.531691222316,0.0015185116861571822,2616.247576563383,0,Two-phase (LV)
26.0,178.08080808080808,0.9535114083316255,0.04054571989264008,0.04648859166837451,0.9594542801073599,0.9413872733562191,0.05861272664378092,-3.6342772409732307,0.02640301050705276,0.06550866813315201,-3.6140306740657126e-07,-0.007345656708736121,0.0017296260530226448,-9.542128986016798e-09,-0.00019394745126196237,65456.48650521396,4287.967251632204,0.0015193967281334376,2710.519933895944,0,Two-phase (LV)
27.0,178.08080808080808,0.951715698974088,0.03982295313392586,0.04828430102591201,0.9601770468660744,0.9432875201497076,0.056712479850292374,-3.6694071445368435,0.025491578289160016,0.06549900979533688,-3.4716115994859825e-07,-0.007931062049906231,0.0016696731360602887,-8.849685887785294e-09,-0.00020217528916137062,65503.985173435656,4290.446166508464,0.001520295775354909,2803.7600363697393,0,Two-phase (LV)
28.0,178.08080808080808,0.949923572155412,0.03917013506571839,0.05007642784458808,0.9608298649342814,0.9451843164985,0.05481568350150001,-3.7031540589810614,0.024645669856352092,0.06548930660055816,-3.3393679061733136e-07,-0.008538207482055348,0.0016140278295987763,-8.230095894444523e-09,-0.00021042984276777138,65552.20769470504,4292.968628062005,0.001521208892658409,2895.9695528766474,0,Two-phase (LV)
29.0,178.08080808080808,0.948135104332342,0.038580517751681837,0.05186489566765796,0.9614194822483193,0.9470783776559261,0.05292162234407394,-3.735614408910893,0.02385850768482927,0.06547955878839311,-3.216247006078084e-07,-0.009166985644898817,0.0015622445565521069,-7.67348539108231e-09,-0.00021871059745553803,65601.15715161183,4295.534826295581,0.001522136144556654,2987.1502684955135,0,Two-phase (LV)
30.0,178.08080808080808,0.9463503723453011,0.03804826597662413,0.053649627654698995,0.961951734023377,0.9489703128283977,0.05102968717160222,-3.7668748177759785,0.023124217875029024,0.06546976660444037,-3.10133665601174e-07,-0.00981728463218226,0.0015139371471883784,-7.171598453742942e-09,-0.00022701702877575677,65650.8365886828,4298.144948847317,0.0015230775951957307,3077.3040872723404,0,Two-phase (LV)
31.0,178.08080808080808,0.9445694533782576,0.03756831031187376,0.0554305466217425,0.9624316896881263,0.9508606425482802,0.04913935745171982,-3.797013394159889,0.0224376844050063,0.06545993030030252,-2.993842321360379e-07,-0.010488987972970168,0.001468769257251897,-6.717488916503564e-09,-0.00023534860186541137,65701.24900988302,4300.799180829762,0.001524033308308201,3166.4330349627176,0,Two-phase (LV)
32.0,178.08080808080808,0.9427924249164059,0.03713622772549453,0.05720757508359419,0.9628637722745053,0.9527498127334237,0.047250187266576205,-3.826100813782354,0.02179443071134305,0.06545005013356145,-2.8930687841017787e-07,-0.011181974617585416,0.001426446582689834,-6.30527871582557e-09,-0.00024370477101896205,65752.39737606308,4303.497704665183,0.0015250033471653343,3254.539261730187,0,Two-phase (LV)
33.0,178.08080808080808,0.9410193647016019,0.03674814389400705,0.05898063529839817,0.9632518561059941,0.954638206151283,0.045361793848717025,-3.8542012349515797,0.02119052280083909,0.06544012636774608,-2.7984050948190393e-07,-0.011896118928474609,0.0013867104898855147,-5.929966696774713e-09,-0.00025208497939533466,65804.28460234325,4306.2406999164705,0.0015259877745284391,3341.625044792985,0,Two-phase (LV)
34.0,178.08080808080808,0.9392503506855354,0.03640065274702339,0.060749649314464534,0.9635993472529767,0.9565261518332937,0.04347384816670624,-3.881373077312986,0.020622489460181175,0.065430159272293,-2.709312180241311e-07,-0.012631290676217533,0.001349332769970838,-5.587276188136692e-09,-0.0002604886588387808,65856.9135554453,4309.028343114417,0.0015269866525972047,3427.6927910132813,0,Two-phase (LV)
35.0,178.08080808080808,0.9374854609806017,0.03609074979744915,0.06251453901939841,0.9639092502025501,0.958413932858116,0.0415860671418839,-3.907669687681224,0.020087256143996587,0.06542014912249836,-2.625312575205924e-07,-0.0133873550409624,0.001314111292402078,-5.2735326156216695e-09,-0.00026891522979843565,65910.28705096521,4311.860807580817,0.001528000042956945,3512.7450394198145,0,Two-phase (LV)
36.0,178.08080808080808,0.9357247738084413,0.035815776575864586,0.06427522619155875,0.9641842234241351,0.9603017928276047,0.03969820717239525,-3.9331399120490866,0.019582089881609206,0.06541009619946205,-2.545981865960126e-07,-0.014164172619521239,0.0012808663829425705,-4.985564573617831e-09,-0.000277364101334093,65964.40785059518,4314.73826324798,0.0015290280065240153,3596.784463657573,0,Two-phase (LV)
37.0,178.08080808080808,0.9339683674461401,0.03557337406734578,0.06603163255385995,0.9644266259326543,0.9621899412880879,0.037810058711912065,-3.9578285892031313,0.01910455311788168,0.06540000079002282,-2.4709415210355295e-07,-0.014961599438381046,0.0012494377890024948,-4.720623353980263e-09,-0.0002858346711990194,66019.27865929526,4317.660876474647,0.0015300706034892672,3679.8138743557156,0,Two-phase (LV)
38.0,178.08080808080808,0.9322163201700676,0.03536144349136201,0.06778367982993236,0.9646385565086385,0.9640785582954365,0.03592144170456352,-3.981776978494086,0.018652464842393215,0.06538986318668479,-2.399852854089738e-07,-0.015779486972873645,0.0012196821241385403,-4.4763170987825845e-09,-0.0002943263259925274,66074.90212241407,4320.6288098582445,0.0015311278932598372,3761.836221405711,0,Two-phase (LV)
39.0,178.08080808080808,0.9304687101973476,0.035178113105682654,0.06953128980265248,0.9648218868943181,0.965967798281,0.03403220171900001,-4.0050231320274365,0.018223867698793944,0.06537968368753432,-2.3324119155415965e-07,-0.016617682172757012,0.001191470705710622,-4.250556616792061e-09,-0.0003028384413769305,66131.28082276511,4323.642222043887,0.001532199934399393,3842.8545961410928,0,Two-phase (LV)
40.0,178.08080808080808,0.9287256156249624,0.035021709978952306,0.07127438437503775,0.9649782900210478,0.9678577933435368,0.03214220665646311,-4.027602219719558,0.017817000027807815,0.06536946259614791,-2.2683451504612438e-07,-0.017476027494435234,0.0011646877168933493,-4.0415105608845705e-09,-0.0003113703823543227,66188.4172776631,4326.701267530429,0.001533286784566545,3922.8722334105228,0,Two-phase (LV)
41.0,178.08080808080808,0.9269871143664977,0.03489073588244537,0.07301288563350224,0.9651092641175553,0.9697486560674563,0.030251343932543695,-4.049546814204423,0.01743027200155634,0.06535920022148974,-2.2074056918910614e-07,-0.01835436094005925,0.0011392286376647473,-3.847568162744486e-09,-0.00031992150359997403,66246.31393591796,4329.806096473328,0.0015343885004510975,4001.8925135345994,0,Two-phase (LV)
42.0,178.08080808080808,0.9252532840865584,0.03478384661323911,0.07474671591344163,0.9652161533867608,0.9716404819482476,0.028359518051752353,-4.070887141397202,0.017062245167318853,0.06534889687779936,-2.1493701836921563e-07,-0.019252516103718406,0.0011149988999428503,-3.667308102948073e-09,-0.0003284911498493978,66304.97317479755,4332.956854485098,0.0015355051377099866,4079.9189641373077,0,Two-phase (LV)
43.0,178.08080808080808,0.9235242021328498,0.0346998341889446,0.07647579786715022,0.965300165811055,0.9735333514907251,0.026466648509274937,-4.091651301564291,0.01671161484570809,0.06533855288446931,-2.0940360467149485e-07,-0.0201703222249577,0.0010919127303811805,-3.499472388572941e-09,-0.0003370786563373189,66364.39729695648,4336.153682433123,0.0015366367509001685,4156.955261843644,0,Two-phase (LV)
44.0,178.08080808080808,0.9217999454659974,0.03463761145586073,0.07820005453400258,0.9653623885441404,0.9754273320335213,0.024572667966478723,-4.111865464968667,0.016377194929151656,0.06532816856591186,-2.041219117764794e-07,-0.02110760424979953,0.0010698921509684164,-3.3429443384745002e-09,-0.00034568334928635684,66424.58852734324,4339.396716235614,0.0015377833934107062,4233.0052338331225,0,Two-phase (LV)
45.0,178.08080808080808,0.9200805905871319,0.0345961987338103,0.07991940941286822,0.9654038012661892,0.977322479343647,0.022677520656352923,-4.131554045519147,0.01605790470730134,0.06531774425141515,-1.9907516033723804e-07,-0.022064182899478087,0.0010488661128851043,-3.1967299542861037e-09,-0.0003543045464442869,66485.54901008574,4342.686086655708,0.0015389451173936032,4308.0728592396335,0,Two-phase (LV)
46.0,178.08080808080808,0.9183662134632938,0.03457471218639274,0.08163378653670614,0.9654252878136071,0.9792188390171682,0.02078116098283178,-4.150739855324514,0.015752757410926112,0.06530728027498817,-1.94248030046391e-07,-0.02303987474705057,0.0010287697433392486,-3.059942094871084e-09,-0.00036294155766841024,66547.28080535907,4346.021919093925,0.0015401219736930517,4382.162270388795,0,Two-phase (LV)
47.0,178.08080808080808,0.916656889450749,0.034572353658320315,0.08334311054925105,0.9654276463416784,0.9811164477157679,0.018883552284232163,-4.169444242616531,0.01546085021834777,0.0652967769751952,-1.896265044180084e-07,-0.024034492302040616,0.0010095436885543523,-2.9317869822356898e-09,-0.00037159368555588244,66609.7858862485,4349.404333379874,0.0015413140117732796,4455.277753862272,0,Two-phase (LV)
48.0,178.08080808080808,0.9149526932162639,0.03458840176453041,0.08504730678373604,0.9654115982354696,0.983015334263948,0.016984665736052007,-4.187687215142669,0.015181355511133877,0.06528623469497825,-1.8519773497180262e-07,-0.025047844103270895,0.0009911335388877879,-2.811552654463687e-09,-0.0003802602261192138,66673.06613561045,4352.8334435632705,0.0015425212796452577,4527.4237513803055,0,Two-phase (LV)
49.0,178.08080808080808,0.9132536986564765,0.03462220405088868,0.08674630134352351,0.9653777959491109,0.9849155206274207,0.015084479372579285,-4.205487550826199,0.014913513200582922,0.06527565378146885,-1.8094992204785056e-07,-0.026079734819971723,0.0009734893243466162,-2.6985990511050697e-09,-0.00038894046950535034,66737.1233429333,4356.3093577044965,0.0015437438237929817,4598.604860491629,0,Two-phase (LV)
50.0,178.08080808080808,0.9115599788154305,0.03467317007510544,0.08844002118456962,0.9653268299248946,0.9868170227899349,0.013182977210065061,-4.222862897236752,0.014656623975094688,0.06526503458578792,-1.7687220992359966e-07,-0.027129965361288425,0.0009565650706454432,-2.5923494724942113e-09,-0.00039763370075774837,66801.95920121517,4359.832177665701,0.0015449816890979642,4668.825835063047,0,Two-phase (LV)
51.0,178.08080808080808,0.9098716058004314,0.034740765280224004,0.09012839419956867,0.9652592347197754,0.9887198515429266,0.011280148457073369,-4.239829861200757,0.014410043342030148,0.06525437746283466,-1.7295459427008052e-07,-0.02819833299424299,0.0009403184074966428,-2.4922831996350994e-09,-0.00040633920062004025,66867.57530386069,4363.4019989026465,0.00154623491876352,4738.091585557269,0,Two-phase (LV)
52.0,178.08080808080808,0.9081886506963299,0.034824505552673087,0.0918113493036701,0.9651754944473272,0.9906240132001491,0.0093759867998508,-4.256404089700297,0.014173176357112013,0.06524368277106374,-1.6918784028628824e-07,-0.029284631470196568,0.0009247102221017569,-2.397929097856464e-09,-0.0004150562463801284,66933.97314160282,4367.018910257635,0.0015475035542384921,4806.407179091844,0,Two-phase (LV)
53.0,178.08080808080808,0.906511183478411,0.03492395237318591,0.09348881652158904,0.9650760476268138,0.992529510247466,0.007470489752533893,-4.272600343055745,0.013945472950560549,0.0652329508722508,-1.65563410101423e-07,-0.030388651159823032,0.0009097043518742187,-2.3088600571719577e-09,-0.00042378411275333257,67001.15409946775,4370.6829937546845,0.0015487876351400023,4873.777839268945,0,Two-phase (LV)
54.0,178.08080808080808,0.9048392729240331,0.03503870848249123,0.09516072707596702,0.9649612915175084,0.9944363419364529,0.005563658063547083,-4.288432561257478,0.013726423772609336,0.0652221821312475,-1.6207339824357593e-07,-0.03151017919657971,0.0008952673113078115,-2.2246881465582007e-09,-0.00043252207280311186,67069.119453777,4374.394324396639,0.0015500871991770344,4940.2089457681395,0,Two-phase (LV)
55.0,178.08080808080808,0.9031729865232174,0.035168413995068294,0.09682701347678264,0.9648315860049302,0.9963445048290751,0.003655495170924894,-4.3039139242004625,0.01351555649230158,0.06521137691572479,-1.5871047414826687e-07,-0.0326489996286322,0.0008813680486452495,-2.14506037927087e-09,-0.00044126939889791177,67137.87036921401,4378.152969965886,0.0015514022820724432,5005.706033693027,0,Two-phase (LV)
56.0,178.08080808080808,0.9015123903883644,0.03531274290383099,0.0984876096116356,0.9646872570961686,0.9982539932996319,0.001746006700368008,-4.319056906480842,0.013312432492905018,0.06520053559590525,-1.554678308268089e-07,-0.033804893579120414,0.0008679777286217393,-2.069655002700271e-09,-0.0004500253637018788,67207.40789595015,4381.958990828421,0.0015527329174866093,5070.274792666764,0,Two-phase (LV)
57.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.333923044476809,0.013115991809361254,0.06518984392638014,-1.5233893737969041e-07,-0.03487464905642898,0.0008550294589919404,-1.9980762549188165e-09,-0.00045741561137847066,67285.03798202322,4386.301124628653,0.0015542614406916005,5129.573244964353,1,Single-phase (L)
58.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.349004912045236,0.012919662386496377,0.06518109929278755,-1.493159489885079e-07,-0.03486053328480328,0.0008421177968435129,-1.9291116498508373e-09,-0.0004503863206528779,67440.63765751116,4395.854899523142,0.0015577333356253714,5142.387590359883,1,Single-phase (L)
59.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.363789651653531,0.012730053653998845,0.0651723519189589,-1.463954941616154e-07,-0.03484645671336164,0.0008296475366856413,-1.8636224953810385e-09,-0.0004435972636128419,67596.58490273387,4405.428419800756,0.0015612128381256448,5155.230186075126,1,Single-phase (L)
60.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.3782872573971465,0.012546829718383496,0.06516360180998385,-1.4357244611702706e-07,-0.034832419172238185,0.0008175966157464139,-1.8013790336821284e-09,-0.00043703643203342913,67752.88047927096,4415.02172503064,0.0015646999646616558,5168.101098049587,1,Single-phase (L)
61.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.392507227739965,0.012369676712267892,0.06515484897094441,-1.4084201425540895e-07,-0.03481842049258219,0.0008059444180072226,-1.7421701838440346e-09,-0.0004306926051250451,67909.52515035072,4424.634854859652,0.0015681947317373519,5181.00039234691,1,Single-phase (L)
62.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.4064585977542,0.01219830101807425,0.06514609340691502,-1.3819971704857095e-07,-0.03480446050654997,0.0007946716575291317,-1.6858017491711564e-09,-0.00042455528603057354,68066.51968085431,4434.2678490125545,0.001571697155891772,5193.928135155432,1,Single-phase (L)
63.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.420149968780768,0.012032427660902555,0.06513733512296246,-1.3564135751001216e-07,-0.03479053904729704,0.000783760272891013,-1.6320948220658427e-09,-0.0004186146443704073,68223.8648373174,4443.920747292038,0.0015752072536989695,5206.884392788391,1,Single-phase (L)
64.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.433589535753865,0.011871798852072206,0.06512857412414574,-1.3316300096510086e-07,-0.034776655948967776,0.0007731933315241329,-1.5808843619959744e-09,-0.0004128614641738657,68381.56138793597,4453.593589579011,0.0015787250417681753,5219.869231684742,1,Single-phase (L)
65.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.446785112407115,0.011716172667105661,0.06511981041551605,-1.3076095487323896e-07,-0.03476281104669194,0.0007629549428773717,-1.532017925410479e-09,-0.0004072870966170108,68539.61010256813,4463.286415832626,0.0015822505367437923,5232.882718409167,1,Single-phase (L)
66.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.459744154555372,0.011565321843895226,0.06511104400211688,-1.2843175048437247e-07,-0.03474900417657558,0.0007530301794765056,-1.4853545293266141e-09,-0.000401883417056956,68698.0117527376,4472.999266090441,0.0015857837553056146,5245.924919652524,1,Single-phase (L)
67.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.472473781625741,0.01141903268849738,0.06510227488898378,-1.2617212613820804e-07,-0.034735235175693546,0.0007434050050528478,-1.4407636327494122e-09,-0.0003966427859138886,68856.76711163933,4482.732180468682,0.0015893247141686884,5258.995902232509,1,Single-phase (L)
68.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.484980796593604,0.011277104077473813,0.06509350308114442,-1.2397901203702094e-07,-0.03472150388208099,0.000734066209013428,-1.3981242221638639e-09,-0.0003915580130046384,69015.87695413968,4492.485199162175,0.0015928734300835828,5272.095733093793,1,Single-phase (L)
69.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.497271704463237,0.011139346546986112,0.0650847285836184,-1.2184951634257209e-07,-0.034707810134728595,0.0007250013466094579,-1.3573239891225583e-09,-0.00038662232497773855,69175.34205678375,4502.258362444733,0.001596429919836414,5285.2244793086575,1,Single-phase (L)
70.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.509352729418786,0.011005581459967578,0.06507595140141752,-1.1978091246471597e-07,-0.03469415377357414,0.0007161986842331917,-1.3182585894796776e-09,-0.00038182933553971177,69335.16319779574,4512.051710669109,0.0015999942002488513,5298.3822080771115,1,Single-phase (L)
71.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.521229830758716,0.010875640243675109,0.06506717153954535,-1.1777062742421056e-07,-0.034680534639494456,0.0007076471493375911,-1.2808309751376117e-09,-0.0003771730181974545,69495.34115708394,4521.865284267206,0.0016035662881782584,5311.568986727592,1,Single-phase (L)
72.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.532908717715839,0.010749363690778545,0.0650583890029974,-1.1581623118529325e-07,-0.03466695257429997,0.0006993362845293665,-1.244950790306005e-09,-0.0003726476812721219,69655.87671624495,4531.699123750293,0.0016071462005177767,5324.784882717205,1,Single-phase (L)
73.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.544394863255205,0.010626601317894308,0.06504960379676125,-1.1391542686503145e-07,-0.03465340742072627,0.0006912562054351656,-1.2105338252524358e-09,-0.0003682479449666182,69816.77065856557,4541.553269709037,0.0016107339541963723,5338.0299636321615,1,Single-phase (L)
74.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.555693516933237,0.010507210776130255,0.06504081592581608,-1.1206604173650864e-07,-0.03463989902242996,0.000683397561984039,-1.1775015213721066e-09,-0.00036396872029253996,69978.02376902757,4551.427762813704,0.0016143295661790024,5351.304297188076,1,Single-phase (L)
75.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.5668097168937605,0.01039105730878689,0.06503202539513295,-1.1026601895175977e-07,-0.03462642722397895,0.0006757515027873109,-1.1457805221395171e-09,-0.0003598051896829038,70139.63683431153,4561.32264381435,0.0016179330534664613,5364.60795123056,1,Single-phase (L)
76.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.577748301069559,0.010278013251871169,0.0650232322096747,-1.0851340991814974e-07,-0.03461299187084403,0.0006683096423305327,-1.1153022651444714e-09,-0.000355752789135444,70301.61064279884,4571.237953540847,0.001621544433095868,5377.940993735653,1,Single-phase (L)
77.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.58851391765167,0.010167957573532132,0.06501443637439591,-1.0680636726881406e-07,-0.03459959280939753,0.0006610640307219618,-1.0860026109723924e-09,-0.0003518071917474415,70463.94598457773,4581.173732903199,0.001625163722140241,5391.303492809973,1,Single-phase (L)
78.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.599111034883254,0.010060775448923729,0.06500563789424277,-1.0514313837382026e-07,-0.03458622988690259,0.0006540071257680237,-1.0578215051741213e-09,-0.0003479642925169817,70626.6436514445,4591.130022891521,0.0016287909377090232,5404.695516691291,1,Single-phase (L)
79.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.609543950229561,0.009956357867357022,0.06499683677415329,-1.0352205934416385e-07,-0.03457290295150753,0.0006471317671696612,-1.0307026699962664e-09,-0.0003442201942986128,70789.70443690848,4601.106864576295,0.001632426096947868,5418.117133748912,1,Single-phase (L)
80.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.6198167989711045,0.009854601268916071,0.06498803301905684,-1.0194154948545805e-07,-0.03455961185223959,0.0006404311526539571,-1.0045933229146654e-09,-0.00034057119481232715,70953.12913619567,4611.104299108488,0.0016360692170388719,5431.568412484096,1,Single-phase (L)
81.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.62993356226311,0.009755407207990665,0.06497922663387465,-1.0040010616246402e-07,-0.034546356439000545,0.0006338988158737598,-9.794439193403294e-10,-0.00033701377461484063,71116.9185462519,4621.122367719705,0.001639720315200596,5445.049421530252,1,Single-phase (L)
82.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.639898074700434,0.009658682041429067,0.0649704176235193,-9.889630003938664e-08,-0.03453313656255279,0.0006275286059244324,-9.552079171542045e-10,-0.0003335445859509461,71281.07346574652,4631.161111722311,0.0016433794086881308,5458.560229653844,1,Single-phase (L)
83.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.649714031423977,0.009564336639233825,0.06496160599289504,-9.742877066424449e-08,-0.034519952074523276,0.0006213146683413176,-9.318415609795432e-10,-0.00033016044241095864,71445.59469507675,4641.220572509648,0.0016470465147932565,5472.1009057542215,1,Single-phase (L)
84.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.659384994801554,0.009472286115921966,0.0649527917468975,-9.599622236864382e-08,-0.03450680282738929,0.000615251427454508,-9.093036843234626e-10,-0.00032685830932673645,71610.48303637015,4651.300791556087,0.0016507216508443944,5485.6715188643275,1,Single-phase (L)
85.0,178.08080808080808,0.9,0.9,0.1,0.1,1.0,0.0,-4.668914400713392,0.009382449580848277,0.06494397489041386,-9.4597420456978e-08,-0.034493688674476,0.0006093335699891845,-8.875555279159015e-10,-0.00032363529484574825,71775.73929348931,4661.401810417261,0.001654404834206803,5499.272138151065,1,Single-phase (L)
